numero,texto_quechua
12568,"Chunka iskayniyoq Waranqa pisq’a Pachak soqta Chunka pusaqniyoq"
12569,"Chunka iskayniyoq Waranqa pisq’a Pachak soqta Chunka isqonniyoq"
12570,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka"
12571,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka hukniyoq"
12572,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka iskayniyoq"
12573,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka kinsayoq"
12574,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka tawayoq"
12575,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka pisq’ayoq"
12576,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka soqtayoq"
12577,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka qanchisniyoq"
12578,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka pusaqniyoq"
12579,"Chunka iskayniyoq Waranqa pisq’a Pachak qanchis Chunka isqonniyoq"
12580,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka"
12581,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka hukniyoq"
12582,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka iskayniyoq"
12583,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka kinsayoq"
12584,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka tawayoq"
12585,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka pisq’ayoq"
12586,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka soqtayoq"
12587,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka qanchisniyoq"
12588,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka pusaqniyoq"
12589,"Chunka iskayniyoq Waranqa pisq’a Pachak pusaq Chunka isqonniyoq"
12590,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka"
12591,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka hukniyoq"
12592,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka iskayniyoq"
12593,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka kinsayoq"
12594,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka tawayoq"
12595,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka pisq’ayoq"
12596,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka soqtayoq"
12597,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka qanchisniyoq"
12598,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka pusaqniyoq"
12599,"Chunka iskayniyoq Waranqa pisq’a Pachak isqon Chunka isqonniyoq"
12600,"Chunka iskayniyoq Waranqa soqta Pachak"
12601,"Chunka iskayniyoq Waranqa soqta Pachak hukniyoq"
12602,"Chunka iskayniyoq Waranqa soqta Pachak iskayniyoq"
12603,"Chunka iskayniyoq Waranqa soqta Pachak kinsayoq"
12604,"Chunka iskayniyoq Waranqa soqta Pachak tawayoq"
12605,"Chunka iskayniyoq Waranqa soqta Pachak pisq’ayoq"
12606,"Chunka iskayniyoq Waranqa soqta Pachak soqtayoq"
12607,"Chunka iskayniyoq Waranqa soqta Pachak qanchisniyoq"
12608,"Chunka iskayniyoq Waranqa soqta Pachak pusaqniyoq"
12609,"Chunka iskayniyoq Waranqa soqta Pachak isqonniyoq"
12610,"Chunka iskayniyoq Waranqa soqta Pachak Chunka"
12611,"Chunka iskayniyoq Waranqa soqta Pachak Chunka hukniyoq"
12612,"Chunka iskayniyoq Waranqa soqta Pachak Chunka iskayniyoq"
12613,"Chunka iskayniyoq Waranqa soqta Pachak Chunka kinsayoq"
12614,"Chunka iskayniyoq Waranqa soqta Pachak Chunka tawayoq"
12615,"Chunka iskayniyoq Waranqa soqta Pachak Chunka pisq’ayoq"
12616,"Chunka iskayniyoq Waranqa soqta Pachak Chunka soqtayoq"
12617,"Chunka iskayniyoq Waranqa soqta Pachak Chunka qanchisniyoq"
12618,"Chunka iskayniyoq Waranqa soqta Pachak Chunka pusaqniyoq"
12619,"Chunka iskayniyoq Waranqa soqta Pachak Chunka isqonniyoq"
12620,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka"
12621,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka hukniyoq"
12622,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka iskayniyoq"
12623,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka kinsayoq"
12624,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka tawayoq"
12625,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka pisq’ayoq"
12626,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka soqtayoq"
12627,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka qanchisniyoq"
12628,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka pusaqniyoq"
12629,"Chunka iskayniyoq Waranqa soqta Pachak iskay Chunka isqonniyoq"
12630,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka"
12631,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka hukniyoq"
12632,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka iskayniyoq"
12633,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka kinsayoq"
12634,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka tawayoq"
12635,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka pisq’ayoq"
12636,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka soqtayoq"
12637,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka qanchisniyoq"
12638,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka pusaqniyoq"
12639,"Chunka iskayniyoq Waranqa soqta Pachak kinsa Chunka isqonniyoq"
12640,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka"
12641,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka hukniyoq"
12642,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka iskayniyoq"
12643,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka kinsayoq"
12644,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka tawayoq"
12645,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka pisq’ayoq"
12646,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka soqtayoq"
12647,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka qanchisniyoq"
12648,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka pusaqniyoq"
12649,"Chunka iskayniyoq Waranqa soqta Pachak tawa Chunka isqonniyoq"
12650,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka"
12651,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka hukniyoq"
12652,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka iskayniyoq"
12653,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka kinsayoq"
12654,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka tawayoq"
12655,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka pisq’ayoq"
12656,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka soqtayoq"
12657,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka qanchisniyoq"
12658,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka pusaqniyoq"
12659,"Chunka iskayniyoq Waranqa soqta Pachak pisq’a Chunka isqonniyoq"
12660,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka"
12661,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka hukniyoq"
12662,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka iskayniyoq"
12663,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka kinsayoq"
12664,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka tawayoq"
12665,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka pisq’ayoq"
12666,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka soqtayoq"
12667,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka qanchisniyoq"
12668,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka pusaqniyoq"
12669,"Chunka iskayniyoq Waranqa soqta Pachak soqta Chunka isqonniyoq"
12670,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka"
12671,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka hukniyoq"
12672,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka iskayniyoq"
12673,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka kinsayoq"
12674,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka tawayoq"
12675,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka pisq’ayoq"
12676,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka soqtayoq"
12677,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka qanchisniyoq"
12678,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka pusaqniyoq"
12679,"Chunka iskayniyoq Waranqa soqta Pachak qanchis Chunka isqonniyoq"
12680,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka"
12681,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka hukniyoq"
12682,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka iskayniyoq"
12683,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka kinsayoq"
12684,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka tawayoq"
12685,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka pisq’ayoq"
12686,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka soqtayoq"
12687,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka qanchisniyoq"
12688,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka pusaqniyoq"
12689,"Chunka iskayniyoq Waranqa soqta Pachak pusaq Chunka isqonniyoq"
12690,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka"
12691,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka hukniyoq"
12692,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka iskayniyoq"
12693,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka kinsayoq"
12694,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka tawayoq"
12695,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka pisq’ayoq"
12696,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka soqtayoq"
12697,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka qanchisniyoq"
12698,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka pusaqniyoq"
12699,"Chunka iskayniyoq Waranqa soqta Pachak isqon Chunka isqonniyoq"
12700,"Chunka iskayniyoq Waranqa qanchis Pachak"
12701,"Chunka iskayniyoq Waranqa qanchis Pachak hukniyoq"
12702,"Chunka iskayniyoq Waranqa qanchis Pachak iskayniyoq"
12703,"Chunka iskayniyoq Waranqa qanchis Pachak kinsayoq"
12704,"Chunka iskayniyoq Waranqa qanchis Pachak tawayoq"
12705,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’ayoq"
12706,"Chunka iskayniyoq Waranqa qanchis Pachak soqtayoq"
12707,"Chunka iskayniyoq Waranqa qanchis Pachak qanchisniyoq"
12708,"Chunka iskayniyoq Waranqa qanchis Pachak pusaqniyoq"
12709,"Chunka iskayniyoq Waranqa qanchis Pachak isqonniyoq"
12710,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka"
12711,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka hukniyoq"
12712,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka iskayniyoq"
12713,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka kinsayoq"
12714,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka tawayoq"
12715,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka pisq’ayoq"
12716,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka soqtayoq"
12717,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka qanchisniyoq"
12718,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka pusaqniyoq"
12719,"Chunka iskayniyoq Waranqa qanchis Pachak Chunka isqonniyoq"
12720,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka"
12721,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka hukniyoq"
12722,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka iskayniyoq"
12723,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka kinsayoq"
12724,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka tawayoq"
12725,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka pisq’ayoq"
12726,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka soqtayoq"
12727,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka qanchisniyoq"
12728,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka pusaqniyoq"
12729,"Chunka iskayniyoq Waranqa qanchis Pachak iskay Chunka isqonniyoq"
12730,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka"
12731,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka hukniyoq"
12732,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka iskayniyoq"
12733,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka kinsayoq"
12734,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka tawayoq"
12735,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka pisq’ayoq"
12736,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka soqtayoq"
12737,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka qanchisniyoq"
12738,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka pusaqniyoq"
12739,"Chunka iskayniyoq Waranqa qanchis Pachak kinsa Chunka isqonniyoq"
12740,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka"
12741,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka hukniyoq"
12742,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka iskayniyoq"
12743,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka kinsayoq"
12744,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka tawayoq"
12745,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka pisq’ayoq"
12746,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka soqtayoq"
12747,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka qanchisniyoq"
12748,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka pusaqniyoq"
12749,"Chunka iskayniyoq Waranqa qanchis Pachak tawa Chunka isqonniyoq"
12750,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka"
12751,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka hukniyoq"
12752,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka iskayniyoq"
12753,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka kinsayoq"
12754,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka tawayoq"
12755,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka pisq’ayoq"
12756,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka soqtayoq"
12757,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka qanchisniyoq"
12758,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka pusaqniyoq"
12759,"Chunka iskayniyoq Waranqa qanchis Pachak pisq’a Chunka isqonniyoq"
12760,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka"
12761,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka hukniyoq"
12762,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka iskayniyoq"
12763,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka kinsayoq"
12764,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka tawayoq"
12765,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka pisq’ayoq"
12766,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka soqtayoq"
12767,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka qanchisniyoq"
12768,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka pusaqniyoq"
12769,"Chunka iskayniyoq Waranqa qanchis Pachak soqta Chunka isqonniyoq"
12770,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka"
12771,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka hukniyoq"
12772,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka iskayniyoq"
12773,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka kinsayoq"
12774,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka tawayoq"
12775,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka pisq’ayoq"
12776,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka soqtayoq"
12777,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka qanchisniyoq"
12778,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka pusaqniyoq"
12779,"Chunka iskayniyoq Waranqa qanchis Pachak qanchis Chunka isqonniyoq"
12780,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka"
12781,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka hukniyoq"
12782,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka iskayniyoq"
12783,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka kinsayoq"
12784,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka tawayoq"
12785,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka pisq’ayoq"
12786,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka soqtayoq"
12787,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka qanchisniyoq"
12788,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka pusaqniyoq"
12789,"Chunka iskayniyoq Waranqa qanchis Pachak pusaq Chunka isqonniyoq"
12790,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka"
12791,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka hukniyoq"
12792,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka iskayniyoq"
12793,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka kinsayoq"
12794,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka tawayoq"
12795,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka pisq’ayoq"
12796,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka soqtayoq"
12797,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka qanchisniyoq"
12798,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka pusaqniyoq"
12799,"Chunka iskayniyoq Waranqa qanchis Pachak isqon Chunka isqonniyoq"
12800,"Chunka iskayniyoq Waranqa pusaq Pachak"
12801,"Chunka iskayniyoq Waranqa pusaq Pachak hukniyoq"
12802,"Chunka iskayniyoq Waranqa pusaq Pachak iskayniyoq"
12803,"Chunka iskayniyoq Waranqa pusaq Pachak kinsayoq"
12804,"Chunka iskayniyoq Waranqa pusaq Pachak tawayoq"
12805,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’ayoq"
12806,"Chunka iskayniyoq Waranqa pusaq Pachak soqtayoq"
12807,"Chunka iskayniyoq Waranqa pusaq Pachak qanchisniyoq"
12808,"Chunka iskayniyoq Waranqa pusaq Pachak pusaqniyoq"
12809,"Chunka iskayniyoq Waranqa pusaq Pachak isqonniyoq"
12810,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka"
12811,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka hukniyoq"
12812,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka iskayniyoq"
12813,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka kinsayoq"
12814,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka tawayoq"
12815,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka pisq’ayoq"
12816,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka soqtayoq"
12817,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka qanchisniyoq"
12818,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka pusaqniyoq"
12819,"Chunka iskayniyoq Waranqa pusaq Pachak Chunka isqonniyoq"
12820,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka"
12821,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka hukniyoq"
12822,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka iskayniyoq"
12823,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka kinsayoq"
12824,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka tawayoq"
12825,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka pisq’ayoq"
12826,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka soqtayoq"
12827,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka qanchisniyoq"
12828,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka pusaqniyoq"
12829,"Chunka iskayniyoq Waranqa pusaq Pachak iskay Chunka isqonniyoq"
12830,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka"
12831,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka hukniyoq"
12832,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka iskayniyoq"
12833,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka kinsayoq"
12834,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka tawayoq"
12835,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka pisq’ayoq"
12836,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka soqtayoq"
12837,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka qanchisniyoq"
12838,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka pusaqniyoq"
12839,"Chunka iskayniyoq Waranqa pusaq Pachak kinsa Chunka isqonniyoq"
12840,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka"
12841,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka hukniyoq"
12842,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka iskayniyoq"
12843,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka kinsayoq"
12844,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka tawayoq"
12845,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka pisq’ayoq"
12846,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka soqtayoq"
12847,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka qanchisniyoq"
12848,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka pusaqniyoq"
12849,"Chunka iskayniyoq Waranqa pusaq Pachak tawa Chunka isqonniyoq"
12850,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka"
12851,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka hukniyoq"
12852,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka iskayniyoq"
12853,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka kinsayoq"
12854,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka tawayoq"
12855,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka pisq’ayoq"
12856,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka soqtayoq"
12857,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka qanchisniyoq"
12858,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka pusaqniyoq"
12859,"Chunka iskayniyoq Waranqa pusaq Pachak pisq’a Chunka isqonniyoq"
12860,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka"
12861,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka hukniyoq"
12862,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka iskayniyoq"
12863,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka kinsayoq"
12864,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka tawayoq"
12865,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka pisq’ayoq"
12866,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka soqtayoq"
12867,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka qanchisniyoq"
12868,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka pusaqniyoq"
12869,"Chunka iskayniyoq Waranqa pusaq Pachak soqta Chunka isqonniyoq"
12870,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka"
12871,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka hukniyoq"
12872,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka iskayniyoq"
12873,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka kinsayoq"
12874,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka tawayoq"
12875,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka pisq’ayoq"
12876,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka soqtayoq"
12877,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka qanchisniyoq"
12878,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka pusaqniyoq"
12879,"Chunka iskayniyoq Waranqa pusaq Pachak qanchis Chunka isqonniyoq"
12880,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka"
12881,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka hukniyoq"
12882,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka iskayniyoq"
12883,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka kinsayoq"
12884,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka tawayoq"
12885,"Chunka iskayniyoq Waranqa pusaq Pachak pusaq Chunka pisq’ayoq"
